Geography,Segment,Variety,Timeframe,Period,"Current Year Week Ending","Units Prior Year","Units Current Year","Unit Variance","Dollars Prior Year","Dollars Current Year","Dollar Variance","ASP Prior Year","ASP Current Year","ASP Variance"
"Las Vegas",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1074767.31,1079265.03,0.004184831,987120.08,1090307.99,0.104534303,0.918450041,1.010231926,0.099931277
"Los Angeles",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",9706752.27,9553436.46,-0.015794759,8469410.02,9101053.16,0.074579355,0.872527678,0.952647060,0.091824459
Louisville,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",290926.72,299663.69,0.030031514,306373.45,345965.63,0.129228495,1.053094917,1.154513014,0.096304802
"Miami/FT. Lauderdale",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1931661.33,2225989.95,0.152370716,2096399.57,2708812.82,0.292126205,1.085283190,1.216902538,0.121276501
Midsouth,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",9863933.29,9773229.86,-0.009195463,10214918.45,11882203.76,0.163220619,1.035582678,1.215790883,0.174016241
Nashville,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",640194.00,704530.32,0.100495037,627900.07,706714.39,0.125520483,0.980796555,1.003100037,0.022740171
"New Orleans/Mobile",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",873777.10,890938.17,0.019640100,789642.52,905487.92,0.146706132,0.903711622,1.016330819,0.124618512
"New York",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",5132022.16,4647504.75,-0.094410623,5889622.18,6261238.32,0.063096771,1.147622126,1.347225803,0.173928049
Northeast,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",14695465.55,14233639.34,-0.031426443,16739947.63,18643220.24,0.113696449,1.139123328,1.309799960,0.149831566
"Northern New England",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1688967.39,1595815.31,-0.055153273,1802977.05,1932783.42,0.071995575,1.067502582,1.211157336,0.134570873
Orlando,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1169841.11,1240401.26,0.060316012,1261080.00,1409919.23,0.118025209,1.077992549,1.136663816,0.054426413
Philadelphia,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1446245.07,1394883.90,-0.035513462,1775936.95,1935918.32,0.090082798,1.227964048,1.387870575,0.130220854
Phoenix/Tucson,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",4247774.11,4173941.41,-0.017381503,2493494.84,2908083.75,0.166268205,0.587012109,0.696723663,0.186898281
Pittsburgh,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",287824.43,467463.13,0.624125965,373043.25,524371.83,0.405659612,1.296079176,1.121739441,-0.134513183
Plains,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",6247353.42,6824680.33,0.092411437,6584724.00,7044961.39,0.069894712,1.054002160,1.032277125,-0.020611946
Portland,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1789979.61,2207256.69,0.233118343,2051089.61,2417455.55,0.178620153,1.145873170,1.095230818,-0.044195425
Raleigh/Greensboro,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",950778.34,954773.84,0.004202346,916461.45,1168998.51,0.275556664,0.963906529,1.224372161,0.270218765
Richmond/Norfolk,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",810612.22,831562.11,0.025844528,772731.59,958730.06,0.240702558,0.953269111,1.152926581,0.209445022
Roanoke,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",478665.81,457796.45,-0.043599020,473608.38,533159.83,0.125739857,0.989434320,1.164622028,0.177058451
Sacramento,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1717002.11,1782616.59,0.038214560,1723248.31,1869048.93,0.084608016,1.003637852,1.048486220,0.044685807
"San Diego",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1824072.69,1775492.79,-0.026632656,1718326.69,1802410.13,0.048933326,0.942027530,1.015160490,0.077633570
"San Francisco",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",2923549.99,3083510.38,0.054714436,3233825.88,3612773.02,0.117182296,1.106129839,1.171642892,0.059227272
Seattle,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1891711.09,1990181.64,0.052053694,2365065.89,2661466.02,0.125324259,1.250225736,1.337298047,0.069645271
"South Carolina",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1089681.25,1167543.58,0.071454226,1117292.23,1348240.97,0.206703970,1.025338584,1.154767148,0.126230073
"South Central",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",20595026.65,22725514.67,0.103446723,16633387.12,17087065.80,0.027275183,0.807640961,0.751889057,-0.069030555
Southeast,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",11916667.79,12892082.47,0.081852972,12446254.09,14732681.17,0.183704034,1.044440804,1.142769696,0.094145012
Spokane,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",280095.04,286896.84,0.024283900,327502.75,360927.05,0.102058074,1.169255800,1.258037732,0.075930291
"St. Louis",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",637413.64,574173.33,-0.099213926,760051.15,662613.80,-0.128198411,1.192398628,1.154030961,-0.032176879
Syracuse,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",212951.98,230802.19,0.083822700,267474.52,302292.74,0.130173969,1.256032088,1.309748144,0.042766468
Tampa,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",1391737.86,1537538.64,0.104761668,1458080.23,1730075.90,0.186543692,1.047668725,1.125224339,0.074026848
"Total U.S.",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",117595264.40,122483131.40,0.041565169,114470688.30,127574175.50,0.114470241,0.973429405,1.041565268,0.069995689
West,Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",21332271.30,22565294.81,0.057800855,19802917.88,22599258.51,0.141208515,0.928307989,1.001505130,0.078850060
"West Tex/New Mexico",Avocados,Hass,"Last 04 Wks",13,"2017-01-01 00:00:00",3025971.14,3100916.64,0.024767421,2288680.52,2356616.01,0.029683256,0.756345786,0.759973996,0.004797026
